SKU,UPC,Title,Primary Supplier,Brand,Warehouse,Location,Quantity,Last Known Location
"249093B","682863776454","Hisense 65R6E1 Main Board (RSAG7.820.8252/ROH, 249092B) 249093B","Unknown","Hisense","CHOP1","W3-1-3-3","1","R4-3-3-4"
"249093B","682863776454","Hisense 65R6E1 Main Board (RSAG7.820.8252/ROH, 249092B) 249093B","Unknown","Hisense","CHOP1","W3-3-4-3","1","R4-3-3-4"
"249093B","682863776454","Hisense 65R6E1 Main Board (RSAG7.820.8252/ROH, 249092B) 249093B","Unknown","Hisense","CHOP1","W4-5-6-2","3","R4-3-3-4"
"249093B","682863776454","Hisense 65R6E1 Main Board (RSAG7.820.8252/ROH, 249092B) 249093B","Unknown","Hisense","CHOP1","W4-6-4-4","2","R4-3-3-4"
"249093B","682863776454","Hisense 65R6E1 Main Board (RSAG7.820.8252/ROH, 249092B) 249093B","Unknown","Hisense","3130","A2-8-4-4","3","R4-3-3-4"
"249093B","682863776454","Hisense 65R6E1 Main Board (RSAG7.820.8252/ROH, 249092B) 249093B","Unknown","Hisense","3130","C2-3-2-2","1","R4-3-3-4"
"6M03M0001600R","682863776638","Vizio V655-G9 Main Board (TE.MT5597.EC762) 6M03M0001600R","Unknown","Vizio","CHOP1","R3-1-6-5","30","R3-2-6-2"
"6M03M0001600R","682863776638","Vizio V655-G9 Main Board (TE.MT5597.EC762) 6M03M0001600R","Unknown","Vizio","CHOP1","R3-2-6-2","1","R3-2-6-2"
"6M03M0001600R","682863776638","Vizio V655-G9 Main Board (TE.MT5597.EC762) 6M03M0001600R","Unknown","Vizio","CHOP1","R4-2-4-1","3","R3-2-6-2"
"6M03M0001600R","682863776638","Vizio V655-G9 Main Board (TE.MT5597.EC762) 6M03M0001600R","Unknown","Vizio","CHOP1","V3-1-4-2","2","R3-2-6-2"
"6M03M0001600R","682863776638","Vizio V655-G9 Main Board (TE.MT5597.EC762) 6M03M0001600R","Unknown","Vizio","CHOP1","W3-1-4-1","6","R3-2-6-2"
"6M03M0001600R","682863776638","Vizio V655-G9 Main Board (TE.MT5597.EC762) 6M03M0001600R","Unknown","Vizio","CHOP1","W3-1-5-5","4","R3-2-6-2"
"6M03M0001600R","682863776638","Vizio V655-G9 Main Board (TE.MT5597.EC762) 6M03M0001600R","Unknown","Vizio","CHOP1","W3-2-2-5","4","R3-2-6-2"
"6M03M0001600R","682863776638","Vizio V655-G9 Main Board (TE.MT5597.EC762) 6M03M0001600R","Unknown","Vizio","CHOP1","W4-4-4-1","7","R3-2-6-2"
"6M03M0001600R","682863776638","Vizio V655-G9 Main Board (TE.MT5597.EC762) 6M03M0001600R","Unknown","Vizio","CHOP1","W4-5-4-4","4","R3-2-6-2"
"6M03M0001600R","682863776638","Vizio V655-G9 Main Board (TE.MT5597.EC762) 6M03M0001600R","Unknown","Vizio","CHOP1","X4-3-3-3","6","R3-2-6-2"
"6M03M0001600R","682863776638","Vizio V655-G9 Main Board (TE.MT5597.EC762) 6M03M0001600R","Unknown","Vizio","CHOP1","Y3-3-3-4","20","R3-2-6-2"
"6M03M0001600R","682863776638","Vizio V655-G9 Main Board (TE.MT5597.EC762) 6M03M0001600R","Unknown","Vizio","CHOP1","Y3-6-2-2","58","R3-2-6-2"
"6M03M0001600R","682863776638","Vizio V655-G9 Main Board (TE.MT5597.EC762) 6M03M0001600R","Unknown","Vizio","3130","A2-8-4-2","6","R3-2-6-2"
"6M03M0001600R","682863776638","Vizio V655-G9 Main Board (TE.MT5597.EC762) 6M03M0001600R","Unknown","Vizio","3130","A2-8-4-4","9","R3-2-6-2"
"6M03M0001600R","682863776638","Vizio V655-G9 Main Board (TE.MT5597.EC762) 6M03M0001600R","Unknown","Vizio","3130","B1-7-1-5","2","R3-2-6-2"
"6M03M0001600R","682863776638","Vizio V655-G9 Main Board (TE.MT5597.EC762) 6M03M0001600R","Unknown","Vizio","3130","B2-1-5-1","2","R3-2-6-2"
"6M03M0001600R","682863776638","Vizio V655-G9 Main Board (TE.MT5597.EC762) 6M03M0001600R","Unknown","Vizio","3130","E1-1-2-2","24","R3-2-6-2"
"U17073024","682863776614","Polaroid 32GSR3000FC Main Board (TP.MS3553.PB818) U17073024","Unknown","Polaroid","3130","C2-3-2-3","1","C2-3-2-3"
"JUC7.820.00180256-ELE","682863776621","Element E4SC4018RKU Main Board (HLS73C-IU) JUC7.820.00180256","Unknown","Element","CHOP1","R4-1-4-5","3","R4-4-4-3"
"JUC7.820.00180256-ELE","682863776621","Element E4SC4018RKU Main Board (HLS73C-IU) JUC7.820.00180256","Unknown","Element","CHOP1","R4-4-4-3","1","R4-4-4-3"
"JUC7.820.00180256-ELE","682863776621","Element E4SC4018RKU Main Board (HLS73C-IU) JUC7.820.00180256","Unknown","Element","CHOP1","V3-2-4-1","5","R4-4-4-3"
"JUC7.820.00180256-ELE","682863776621","Element E4SC4018RKU Main Board (HLS73C-IU) JUC7.820.00180256","Unknown","Element","CHOP1","V4-2-1-1","1","R4-4-4-3"
"JUC7.820.00180256-ELE","682863776621","Element E4SC4018RKU Main Board (HLS73C-IU) JUC7.820.00180256","Unknown","Element","3130","A2-2-4-3","1","R4-4-4-3"
"JUC7.820.00180256-ELE","682863776621","Element E4SC4018RKU Main Board (HLS73C-IU) JUC7.820.00180256","Unknown","Element","3130","A2-8-5-2","1","R4-4-4-3"
"JUC7.820.00180256-ELE","682863776621","Element E4SC4018RKU Main Board (HLS73C-IU) JUC7.820.00180256","Unknown","Element","3130","B2-6-5-4","1","R4-4-4-3"
"JUC7.820.00180256-ELE","682863776621","Element E4SC4018RKU Main Board (HLS73C-IU) JUC7.820.00180256","Unknown","Element","3130","C2-3-2-3","1","R4-4-4-3"
"756TXHCB02K023","682863776560","Vizio D43-F1 Main Board (715G9234-M01-B00-005K) 756TXHCB02K023","Unknown","Vizio","CHOP1","R4-5-3-5","1","R4-5-3-5"
"756TXHCB02K023","682863776560","Vizio D43-F1 Main Board (715G9234-M01-B00-005K) 756TXHCB02K023","Unknown","Vizio","CHOP1","W4-4-4-2","1","R4-5-3-5"
"756TXHCB02K023","682863776560","Vizio D43-F1 Main Board (715G9234-M01-B00-005K) 756TXHCB02K023","Unknown","Vizio","3130","D1-7-4-2","2","R4-5-3-5"
"J18092320","682863776607","Hitachi 55E31 Main Board (T.MS3553.785) J18092320","Unknown","Hitachi","3130","C2-3-2-3","1","C2-3-2-3"
"251675A","682863776652","Hisense 55R6E3 Main Board (251676A, RSAG7.820.9196/ROH) 251675A","Unknown","Hisense","CHOP1","V4-1-2-2","2","W4-1-5-2"
"251675A","682863776652","Hisense 55R6E3 Main Board (251676A, RSAG7.820.9196/ROH) 251675A","Unknown","Hisense","CHOP1","V4-2-2-3","1","W4-1-5-2"
"251675A","682863776652","Hisense 55R6E3 Main Board (251676A, RSAG7.820.9196/ROH) 251675A","Unknown","Hisense","CHOP1","W3-2-2-4","2","W4-1-5-2"
"251675A","682863776652","Hisense 55R6E3 Main Board (251676A, RSAG7.820.9196/ROH) 251675A","Unknown","Hisense","CHOP1","W4-1-5-2","2","W4-1-5-2"
"251675A","682863776652","Hisense 55R6E3 Main Board (251676A, RSAG7.820.9196/ROH) 251675A","Unknown","Hisense","CHOP1","W4-5-6-5","6","W4-1-5-2"
"251675A","682863776652","Hisense 55R6E3 Main Board (251676A, RSAG7.820.9196/ROH) 251675A","Unknown","Hisense","CHOP1","W4-6-4-2","10","W4-1-5-2"
"251675A","682863776652","Hisense 55R6E3 Main Board (251676A, RSAG7.820.9196/ROH) 251675A","Unknown","Hisense","3130","A2-8-5-5","2","W4-1-5-2"
"251675A","682863776652","Hisense 55R6E3 Main Board (251676A, RSAG7.820.9196/ROH) 251675A","Unknown","Hisense","3130","B1-2-5-1","2","W4-1-5-2"
"251675A","682863776652","Hisense 55R6E3 Main Board (251676A, RSAG7.820.9196/ROH) 251675A","Unknown","Hisense","3130","B1-6-5-2","5","W4-1-5-2"
"251675A","682863776652","Hisense 55R6E3 Main Board (251676A, RSAG7.820.9196/ROH) 251675A","Unknown","Hisense","3130","B2-2-4-5","1","W4-1-5-2"
"251675A","682863776652","Hisense 55R6E3 Main Board (251676A, RSAG7.820.9196/ROH) 251675A","Unknown","Hisense","3130","B2-3-3-4","2","W4-1-5-2"
"251675A","682863776652","Hisense 55R6E3 Main Board (251676A, RSAG7.820.9196/ROH) 251675A","Unknown","Hisense","3130","B2-6-4-5","1","W4-1-5-2"
"251675A","682863776652","Hisense 55R6E3 Main Board (251676A, RSAG7.820.9196/ROH) 251675A","Unknown","Hisense","3130","C2-3-2-2","2","W4-1-5-2"
"08-L12NL92-PW200AA","682863776782","TCL 493S25 Power Supply 08-L12NL92-PW200AA","Unknown","TCL","CHOP1","R4-1-2-2","1","R4-1-2-2"
"08-L12NL92-PW200AA","682863776782","TCL 493S25 Power Supply 08-L12NL92-PW200AA","Unknown","TCL","CHOP1","R4-3-2-4","1","R4-1-2-2"
"08-L12NL92-PW200AA","682863776782","TCL 493S25 Power Supply 08-L12NL92-PW200AA","Unknown","TCL","CHOP1","X3-1-3-3","2","R4-1-2-2"
"08-L12NL92-PW200AA","682863776782","TCL 493S25 Power Supply 08-L12NL92-PW200AA","Unknown","TCL","3130","C2-3-2-4","2","R4-1-2-2"
"08-L12NL92-PW200AA","682863776782","TCL 493S25 Power Supply 08-L12NL92-PW200AA","Unknown","TCL","3130","D1-8-3-4","1","R4-1-2-2"
"34.29110.074","682863776874","TCL 49S325 T-Con Board (TT4851B01-5-C-1) 34.29110.074","Unknown","TCL","CHOP1","V3-7-6-1","3","V3-7-6-1"
"34.29110.074","682863776874","TCL 49S325 T-Con Board (TT4851B01-5-C-1) 34.29110.074","Unknown","TCL","3130","C2-3-7-7","1","V3-7-6-1"
"34.29110.074","682863776874","TCL 49S325 T-Con Board (TT4851B01-5-C-1) 34.29110.074","Unknown","TCL","3130","C2-8-3-1","2","V3-7-6-1"
"60101-03305","682863776904","Vizio V555-G4 Power Supply (PW.176W2.672) 60101-03305","Unknown","Vizio","CHOP1","W4-3-3-1","1","C2-4-1-4"
"60101-03305","682863776904","Vizio V555-G4 Power Supply (PW.176W2.672) 60101-03305","Unknown","Vizio","3130","B2-2-2-4","1","C2-4-1-4"
"60101-03305","682863776904","Vizio V555-G4 Power Supply (PW.176W2.672) 60101-03305","Unknown","Vizio","3130","C2-4-1-4","3","C2-4-1-4"
"3632-3212-0150","682863776836","Vizio D32H-F0 Main Board (TPD.MT5581.PB754) 3632-3212-0150","Unknown","Vizio","CHOP1","R4-2-3-5","1","W3-5-5-1"
"3632-3212-0150","682863776836","Vizio D32H-F0 Main Board (TPD.MT5581.PB754) 3632-3212-0150","Unknown","Vizio","CHOP1","R4-5-3-5","1","W3-5-5-1"
"3632-3212-0150","682863776836","Vizio D32H-F0 Main Board (TPD.MT5581.PB754) 3632-3212-0150","Unknown","Vizio","CHOP1","V3-6-4-1","3","W3-5-5-1"
"3632-3212-0150","682863776836","Vizio D32H-F0 Main Board (TPD.MT5581.PB754) 3632-3212-0150","Unknown","Vizio","CHOP1","V4-2-5-5","2","W3-5-5-1"
"3632-3212-0150","682863776836","Vizio D32H-F0 Main Board (TPD.MT5581.PB754) 3632-3212-0150","Unknown","Vizio","CHOP1","V4-5-7-4","1","W3-5-5-1"
"3632-3212-0150","682863776836","Vizio D32H-F0 Main Board (TPD.MT5581.PB754) 3632-3212-0150","Unknown","Vizio","CHOP1","W3-5-5-1","1","W3-5-5-1"
"3632-3212-0150","682863776836","Vizio D32H-F0 Main Board (TPD.MT5581.PB754) 3632-3212-0150","Unknown","Vizio","CHOP1","X4-2-4-4","2","W3-5-5-1"
"3632-3212-0150","682863776836","Vizio D32H-F0 Main Board (TPD.MT5581.PB754) 3632-3212-0150","Unknown","Vizio","3130","E1-1-4-4","8","W3-5-5-1"
"3632-3182-0150","682863776829","Vizio D32H-F0 Main Board (TPD.MT5581.PB754) 3632-3182-0150","Unknown","Vizio","CHOP1","V3-6-4-1","3","V3-6-4-1"
"3632-3182-0150","682863776829","Vizio D32H-F0 Main Board (TPD.MT5581.PB754) 3632-3182-0150","Unknown","Vizio","CHOP1","W3-1-4-3","1","V3-6-4-1"
"3632-3182-0150","682863776829","Vizio D32H-F0 Main Board (TPD.MT5581.PB754) 3632-3182-0150","Unknown","Vizio","3130","B2-4-2-4","3","V3-6-4-1"
"3632-3182-0150","682863776829","Vizio D32H-F0 Main Board (TPD.MT5581.PB754) 3632-3182-0150","Unknown","Vizio","3130","E1-1-4-4","1","V3-6-4-1"
"ADTVI1818XB3","682863776881","Vizio V556-G1 Power Supply (715GA050-P01-001-003M) ADTVI1818XB3","Unknown","Vizio","CHOP1","R3-5-5-3","2","X3-3-4-3"
"ADTVI1818XB3","682863776881","Vizio V556-G1 Power Supply (715GA050-P01-001-003M) ADTVI1818XB3","Unknown","Vizio","CHOP1","R4-1-2-2","1","X3-3-4-3"
"ADTVI1818XB3","682863776881","Vizio V556-G1 Power Supply (715GA050-P01-001-003M) ADTVI1818XB3","Unknown","Vizio","CHOP1","W4-1-2-5","1","X3-3-4-3"
"ADTVI1818XB3","682863776881","Vizio V556-G1 Power Supply (715GA050-P01-001-003M) ADTVI1818XB3","Unknown","Vizio","CHOP1","W4-3-3-2","3","X3-3-4-3"
"ADTVI1818XB3","682863776881","Vizio V556-G1 Power Supply (715GA050-P01-001-003M) ADTVI1818XB3","Unknown","Vizio","CHOP1","X3-3-4-3","1","X3-3-4-3"
"ADTVI1818XB3","682863776881","Vizio V556-G1 Power Supply (715GA050-P01-001-003M) ADTVI1818XB3","Unknown","Vizio","CHOP1","X4-7-4-3","6","X3-3-4-3"
"ADTVI1818XB3","682863776881","Vizio V556-G1 Power Supply (715GA050-P01-001-003M) ADTVI1818XB3","Unknown","Vizio","3130","B2-4-2-1","1","X3-3-4-3"
"ADTVI1818XB3","682863776881","Vizio V556-G1 Power Supply (715GA050-P01-001-003M) ADTVI1818XB3","Unknown","Vizio","3130","C2-4-1-4","2","X3-3-4-3"
"ADTVI1818XB3","682863776881","Vizio V556-G1 Power Supply (715GA050-P01-001-003M) ADTVI1818XB3","Unknown","Vizio","3130","D1-5-2-2","2","X3-3-4-3"
"BN94-13123X","682863776942","Samsung LH85QMNEBGC/GO Main Board (BN97-14600B) BN94-13123X","Unknown","Samsung","3130","B2-6-4-5","1","B2-6-4-5"
"LNTVIW55XAC8","682863776898","Vizio V556-G1 LED Driver (715G93G5-P01-000-004Y) LNTVIW55XAC8","Unknown","Vizio","CHOP1","V3-6-7-4","3","V3-6-7-4"
"LNTVIW55XAC8","682863776898","Vizio V556-G1 LED Driver (715G93G5-P01-000-004Y) LNTVIW55XAC8","Unknown","Vizio","CHOP1","V4-2-4-5","3","V3-6-7-4"
"LNTVIW55XAC8","682863776898","Vizio V556-G1 LED Driver (715G93G5-P01-000-004Y) LNTVIW55XAC8","Unknown","Vizio","3130","C2-4-9-5","6","V3-6-7-4"
"LNTVIW55XAC8","682863776898","Vizio V556-G1 LED Driver (715G93G5-P01-000-004Y) LNTVIW55XAC8","Unknown","Vizio","3130","C2-7-3-6","2","V3-6-7-4"
"LNTVIY55GXAB9","682863776850","Vizio M507-G1 LED Driver (715G9365-P01-000-004Y) LNTVIY55GXAB9","Unknown","Vizio","CHOP1","R4-4-1-1","1","R4-4-1-1"
"LNTVIY55GXAB9","682863776850","Vizio M507-G1 LED Driver (715G9365-P01-000-004Y) LNTVIY55GXAB9","Unknown","Vizio","CHOP1","V3-6-7-4","9","R4-4-1-1"
"LNTVIY55GXAB9","682863776850","Vizio M507-G1 LED Driver (715G9365-P01-000-004Y) LNTVIY55GXAB9","Unknown","Vizio","3130","C2-4-9-5","3","R4-4-1-1"
"LNTVIY55GXAB9","682863776850","Vizio M507-G1 LED Driver (715G9365-P01-000-004Y) LNTVIY55GXAB9","Unknown","Vizio","3130","C2-7-3-6","1","R4-4-1-1"
"RDENC1031MPP1","682863776799","Sharp PN-R703 Power Supply (QPWBS0486SNP2) RDENC1031MPP1","Unknown","Sharp","3130","C2-3-2-4","2","C2-3-2-4"
"RDENC1029MPPZ","682863776805","Sharp PN-R703 LED Driver (DPS-259AP-1 A) RDENC1029MPPZ","Unknown","Sharp","3130","D2-4-2-5","2","D2-4-2-5"
"RUNTK0334FVYL","682863776843","LG 60UM6900PUA T-Con Board (1P-0171X00-40SB) RUNTK0334FVYL","Unknown","LG","CHOP1","V3-7-6-5","2","V3-7-6-5"
"RUNTK0334FVYL","682863776843","LG 60UM6900PUA T-Con Board (1P-0171X00-40SB) RUNTK0334FVYL","Unknown","LG","CHOP1","W3-1-3-1","2","V3-7-6-5"
"RUNTK0334FVYL","682863776843","LG 60UM6900PUA T-Con Board (1P-0171X00-40SB) RUNTK0334FVYL","Unknown","LG","CHOP1","X4-3-6-3","10","V3-7-6-5"
"RUNTK0334FVYL","682863776843","LG 60UM6900PUA T-Con Board (1P-0171X00-40SB) RUNTK0334FVYL","Unknown","LG","CHOP1","X4-5-6-1","27","V3-7-6-5"
"RUNTK0334FVYL","682863776843","LG 60UM6900PUA T-Con Board (1P-0171X00-40SB) RUNTK0334FVYL","Unknown","LG","3130","C1-7-3-4","7","V3-7-6-5"
"RUNTK0334FVYL","682863776843","LG 60UM6900PUA T-Con Board (1P-0171X00-40SB) RUNTK0334FVYL","Unknown","LG","3130","C2-5-1-3","9","V3-7-6-5"
"H2457QA6","682863776935","NEC C981Q Power Supply (715G9179-P01-000-003M) H2457QA6","Unknown","NEC","CHOP1","R4-4-1-4","2","R4-4-1-4"
"H2457QA6","682863776935","NEC C981Q Power Supply (715G9179-P01-000-003M) H2457QA6","Unknown","NEC","CHOP1","W4-2-2-2","7","R4-4-1-4"
"H2457QA6","682863776935","NEC C981Q Power Supply (715G9179-P01-000-003M) H2457QA6","Unknown","NEC","3130","A1-11-3-5","2","R4-4-1-4"
"H2457QA6","682863776935","NEC C981Q Power Supply (715G9179-P01-000-003M) H2457QA6","Unknown","NEC","3130","B2-7-1-3","2","R4-4-1-4"
"H2457QA6","682863776935","NEC C981Q Power Supply (715G9179-P01-000-003M) H2457QA6","Unknown","NEC","3130","D2-4-1-5","1","R4-4-1-4"
"EAX39704802","682863776676","LG 50PG20-UA.AUSNLHR Main Board EAX39704802","Unknown","LG","3130","B2-6-5-4","1","B2-6-5-4"
"PW.320W2.801","682863776775","Sceptre U750CV-UMRD C3TV83AB N75 Power Supply (G19050285) PW.320W2.801","Unknown","Sceptre","3130","E1-2-4-3","1","E1-2-4-3"
"BN91-18954L-NO-CORD","682863776966","Samsung QN65Q9FAMFXZA One Connect (SOC1000MA) BN91-18954L NO CORDS","Unknown","Samsung","3130","E1-7-3-1","1","E1-7-3-1"
"BN96-44631A-NO-CORD","682863777024","Samsung QN75Q9FAMFXZA One Connect (SOC1000MA) BN96-44631A NO CORDS","Unknown","Samsung","CHOP1","U4-1-3-1","1","U4-1-3-1"
"BN96-44631A-NO-CORD","682863777024","Samsung QN75Q9FAMFXZA One Connect (SOC1000MA) BN96-44631A NO CORDS","Unknown","Samsung","3130","E1-8-3-5","1","U4-1-3-1"
"BN91-19181A-NO-CORD","682863776997","Samsung QN55Q8CAMFXZA One Connect (SOC1000MA) BN91-19181A NO CORDS","Unknown","Samsung","3130","E1-8-4-4","1","E1-8-4-4"
"BN96-44627A-NO-CORD","682863776980","Samsung QN75Q7FAMFXZA One Connect (SOC1000MA) BN96-44627A NO CORDS","Unknown","Samsung","3130","E1-7-2-1","2","E1-7-2-1"
"35-D067584","682863777031","Sharp LC-42LE540U T-Con Board (V546H1-CS2) 35-D067584","Unknown","Sharp","3130","C2-3-7-6","1","C2-3-7-6"
"6871L-4222A","682863776959","LG 55UH5B-BD AUSLLJM T-Con Board (6870C-0587A) 6871L-4222A","Unknown","LG","3130","C2-3-4-6","2","C2-8-4-2"
"6871L-4222A","682863776959","LG 55UH5B-BD AUSLLJM T-Con Board (6870C-0587A) 6871L-4222A","Unknown","LG","3130","C2-3-7-8","2","C2-8-4-2"
"6871L-4222A","682863776959","LG 55UH5B-BD AUSLLJM T-Con Board (6870C-0587A) 6871L-4222A","Unknown","LG","3130","C2-8-4-2","1","C2-8-4-2"
"BN95-00856A","682863777093","Samsung HG40NA570LFXZA T-Con Board (BN97-06994A) BN95-00856A","Unknown","Samsung","3130","C2-3-7-10","1","C2-3-7-10"
"BN96-41779A","682863777086","Samsung LH55PMFPBGA/GO T-Con Board (BN97-11602B) BN96-41779A","Unknown","Samsung","3130","C2-3-7-10","2","C2-2-6-3"
"55.43T01.C35","682863777055","Samsung UN43J5200AFXZA T-Con Board (T430HVN01.6) 55.43T01.C35","Unknown","Samsung","CHOP1","V3-7-6-4","2","V3-7-6-4"
"55.43T01.C35","682863777055","Samsung UN43J5200AFXZA T-Con Board (T430HVN01.6) 55.43T01.C35","Unknown","Samsung","3130","C2-3-7-5","1","V3-7-6-4"
"BN96-46074G","682863777048","Samsung HG49NJ470MFXZA T-Con Board (BN97-14628A) BN96-46074G","Unknown","Samsung","CHOP1","V3-7-5-5","3","C2-3-7-10"
"BN96-46074G","682863777048","Samsung HG49NJ470MFXZA T-Con Board (BN97-14628A) BN96-46074G","Unknown","Samsung","3130","C2-2-6-3","5","C2-3-7-10"
"BN96-46074G","682863777048","Samsung HG49NJ470MFXZA T-Con Board (BN97-14628A) BN96-46074G","Unknown","Samsung","3130","C2-3-7-10","2","C2-3-7-10"
"HU-RCRUS-20W-NEW","682863777062","Hisense 65R7E Roku Channel ESPN+ Remote HU-RCRUS-20W NEW","Unknown","Hisense","3130","I1-3-26","1","I1-3-26"
"6871L-4445H","682863777192","Element ELST3216H T-Con Board (6870C-0442B) 6871L-4445H","Unknown","Element","3130","C2-3-7-9","1","C2-3-7-9"
"ZP.VST.3393.E-1-V1.0.4","682318230425","RCA RLDED3258A-F Main Board (ZP.VST.3393.E) ZP.VST.3393.E-1 V1.0.4","Unknown","RCA","3130","B2-6-3-3","1","B2-6-3-3"
"850174980H","682863777581","Onn 100005843-H Main Board (JUC7.820.00180256) 850174980H19031-CH","Unknown","Onn","CHOP1","R4-4-4-3","2","R4-4-4-3"
"850174980H","682863777581","Onn 100005843-H Main Board (JUC7.820.00180256) 850174980H19031-CH","Unknown","Onn","CHOP1","V4-1-5-5","4","R4-4-4-3"
"850174980H","682863777581","Onn 100005843-H Main Board (JUC7.820.00180256) 850174980H19031-CH","Unknown","Onn","CHOP1","V4-5-7-5","2","R4-4-4-3"
"850174980H","682863777581","Onn 100005843-H Main Board (JUC7.820.00180256) 850174980H19031-CH","Unknown","Onn","CHOP1","W3-2-2-5","1","R4-4-4-3"
"850174980H","682863777581","Onn 100005843-H Main Board (JUC7.820.00180256) 850174980H19031-CH","Unknown","Onn","3130","B1-4-1-2","7","R4-4-4-3"
"850174980H","682863777581","Onn 100005843-H Main Board (JUC7.820.00180256) 850174980H19031-CH","Unknown","Onn","3130","B2-6-3-2","2","R4-4-4-3"
"H19032-MT","682863777468","Onn 100005844-H Main Board (515C16010M08) H19032-MT","Unknown","Onn","CHOP1","R3-5-5-4","3","R4-4-5-4"
"H19032-MT","682863777468","Onn 100005844-H Main Board (515C16010M08) H19032-MT","Unknown","Onn","CHOP1","R4-4-5-4","1","R4-4-5-4"
"H19032-MT","682863777468","Onn 100005844-H Main Board (515C16010M08) H19032-MT","Unknown","Onn","CHOP1","V3-5-5-5","4","R4-4-5-4"
"H19032-MT","682863777468","Onn 100005844-H Main Board (515C16010M08) H19032-MT","Unknown","Onn","CHOP1","W3-2-2-5","1","R4-4-5-4"
"H19032-MT","682863777468","Onn 100005844-H Main Board (515C16010M08) H19032-MT","Unknown","Onn","3130","B1-5-1-2","14","R4-4-5-4"
"C18098109","682863777574","Onn ONA43UB19E04 Main Board (TP.MS3553.PB801) C18098109","Unknown","Onn","3130","B2-6-3-2","1","B2-6-3-2"
"H19033-MT","682863777413","Onn 100005844-H Main Board (515C16010M08) H19033-MT","Unknown","Onn","CHOP1","R3-5-5-4","2","R3-5-5-4"
"H19033-MT","682863777413","Onn 100005844-H Main Board (515C16010M08) H19033-MT","Unknown","Onn","CHOP1","V3-5-5-5","4","R3-5-5-4"
"H19033-MT","682863777413","Onn 100005844-H Main Board (515C16010M08) H19033-MT","Unknown","Onn","3130","B1-5-1-2","6","R3-5-5-4"
"H19033-MT","682863777413","Onn 100005844-H Main Board (515C16010M08) H19033-MT","Unknown","Onn","3130","B2-6-3-2","4","R3-5-5-4"
"H19033-MT","682863777413","Onn 100005844-H Main Board (515C16010M08) H19033-MT","Unknown","Onn","3130","E1-1-1-3","1","R3-5-5-4"
"M19046-MT","682863777383","Onn 100005844 Main Board (515C16010M08) M19046-MT","Unknown","Onn","CHOP1","R3-2-6-1","3","R3-2-6-1"
"M19046-MT","682863777383","Onn 100005844 Main Board (515C16010M08) M19046-MT","Unknown","Onn","CHOP1","V3-5-5-5","5","R3-2-6-1"
"M19046-MT","682863777383","Onn 100005844 Main Board (515C16010M08) M19046-MT","Unknown","Onn","CHOP1","W3-2-2-5","2","R3-2-6-1"
"M19046-MT","682863777383","Onn 100005844 Main Board (515C16010M08) M19046-MT","Unknown","Onn","CHOP1","X3-2-5-5","1","R3-2-6-1"
"M19046-MT","682863777383","Onn 100005844 Main Board (515C16010M08) M19046-MT","Unknown","Onn","3130","B1-5-1-2","8","R3-2-6-1"
"M19046-MT","682863777383","Onn 100005844 Main Board (515C16010M08) M19046-MT","Unknown","Onn","3130","B2-1-2-5","2","R3-2-6-1"
"M19046-MT","682863777383","Onn 100005844 Main Board (515C16010M08) M19046-MT","Unknown","Onn","3130","B2-6-3-2","6","R3-2-6-1"
"M19046-MT","682863777383","Onn 100005844 Main Board (515C16010M08) M19046-MT","Unknown","Onn","3130","E1-1-1-3","1","R3-2-6-1"
"756TXJCB01K0050","682863777444","Onn 100005397 Main Board (T19034-TX) 756TXJCB01K0050","Unknown","Onn","CHOP1","R4-4-3-2","3","R4-4-3-2"
"756TXJCB01K0050","682863777444","Onn 100005397 Main Board (T19034-TX) 756TXJCB01K0050","Unknown","Onn","CHOP1","V3-5-5-5","2","R4-4-3-2"
"756TXJCB01K0050","682863777444","Onn 100005397 Main Board (T19034-TX) 756TXJCB01K0050","Unknown","Onn","CHOP1","W3-1-2-4","1","R4-4-3-2"
"756TXJCB01K0050","682863777444","Onn 100005397 Main Board (T19034-TX) 756TXJCB01K0050","Unknown","Onn","CHOP1","X3-2-6-4","10","R4-4-3-2"
"756TXJCB01K0050","682863777444","Onn 100005397 Main Board (T19034-TX) 756TXJCB01K0050","Unknown","Onn","3130","B2-1-4-2","6","R4-4-3-2"
"756TXJCB01K0050","682863777444","Onn 100005397 Main Board (T19034-TX) 756TXJCB01K0050","Unknown","Onn","3130","B2-6-3-2","6","R4-4-3-2"
"756TXJCB01K0050","682863777444","Onn 100005397 Main Board (T19034-TX) 756TXJCB01K0050","Unknown","Onn","3130","C2-5-9-1","2","R4-4-3-2"
"756TXJCB01K0050","682863777444","Onn 100005397 Main Board (T19034-TX) 756TXJCB01K0050","Unknown","Onn","3130","E1-1-1-1","2","R4-4-3-2"
"T19002-TX","682863777420","Onn ONA65UB19E07 Main Board (T.MS3458.U801) T19002-TX","Unknown","Onn","CHOP1","V3-5-5-5","1","V4-1-5-5"
"T19002-TX","682863777420","Onn ONA65UB19E07 Main Board (T.MS3458.U801) T19002-TX","Unknown","Onn","CHOP1","V4-1-5-5","2","V4-1-5-5"
"T19002-TX","682863777420","Onn ONA65UB19E07 Main Board (T.MS3458.U801) T19002-TX","Unknown","Onn","CHOP1","W3-1-2-5","1","V4-1-5-5"
"T19002-TX","682863777420","Onn ONA65UB19E07 Main Board (T.MS3458.U801) T19002-TX","Unknown","Onn","3130","B2-6-3-2","1","V4-1-5-5"
